Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $386.26/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode
0xd019654d193ec3e5a7efea1aba14c11e46cecec8f88e46a697c829e51cf4d644,10999896,1601956629,2020-10-06 03:57:09,0x2d4005ae33b1e5c05085d46e1ec27c2ef98b8b86,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.002455560099518,0.948484644039973,340.85,,
0xf91697c3b8d67db5b428488b8afbac032b2d319129688983310c9e1122a9dfda,10999904,1601956745,2020-10-06 03:59:05,0xbd389246cc4cb531f2877a4c39282c4d541e71b0,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3,0,1158.78,0.0088673,3.425083298,340.85,,
0x32c326033f6f54b1ec7db280e21e4c0a1991602f1fae757afee791452c8fec95,10999921,1601956987,2020-10-06 04:03:07,0x2d4005ae33b1e5c05085d46e1ec27c2ef98b8b86,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00245556,0.9484846056,340.85,,
0xac0d2cb4ca1e79a3c4937cd40b245bf104f5c956b9e883e0c8e776e35c737230,10999936,1601957128,2020-10-06 04:05:28,0xa3839cb3b18d0d8372cc1ba8acb3c693329fd92b,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.0049105,1.89672973,340.85,,
0x5b71c16bf7ca7824421e2db56b84cb94057b531e7306e46b021e6b33e04871bf,10999944,1601957213,2020-10-06 04:06:53,0x518b70d0c4257b90a8ea1d245e04502b1111b033,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.009821,3.79345946,340.85,,
0x773f2dad9739c427e6c87ec9b8c759bfa3aa6d4c3bf67aea1d74d405a8aaa45c,10999977,1601957571,2020-10-06 04:12:51,0xc8d37ce5761ac85d14f160c3aaa2d6e0bc3dc359,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.009821,3.79345946,340.85,,
0x36e7f400cd2440a17c2164c4906855c9d234876c31150264589dc17de203ca5f,10999978,1601957608,2020-10-06 04:13:28,0x83e98c7aaa352690fd8c2ac3e9f3e05a61218dda,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.25,0,96.565,0.00353556,1.3656454056,340.85,,
0x04bcf3c61b3e5772e76b5c2424f47a2395924d73151305506950499e1233a4b7,10999990,1601957762,2020-10-06 04:16:02,0xdb7c76f96bc08d98760ee7317c4d32ec4fc11f5e,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.002387350099518,0.922137849439973,340.85,,
0x455c7ffd75ba43e49cc4b379330429ca78332b213a7daa7f09647f73cb41f9e4,11000048,1601958589,2020-10-06 04:29:49,0xbf4a8ae15e787b92e7c6d1de6f73c1e47fc6292c,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,50,0,19313,0.00441945,1.707056757,340.85,,
0xe4cd763d18aa27ebb2881c4191a7d6f786618e485baf4ed4ca374767c2bd6edf,11000054,1601958614,2020-10-06 04:30:14,0xbd389246cc4cb531f2877a4c39282c4d541e71b0,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.006821,2.63467946,340.85,,
0x707ae433b6e76987f5914372f68696de7dd2936e4204fa7f2a8d8f42df8ce05f,11000065,1601958851,2020-10-06 04:34:11,0x62173e79050d897fb958236ac4c2f44aabd9ddf4,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00520513,2.0105335138,340.85,,
0x3ccb3353fe708a4769d8df7240484b68b1b089e3ceadf7209e8c395625915126,11000087,1601959211,2020-10-06 04:40:11,0xc64b62c5122a9f4333e5faf8be095e6189775dca,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.00412482,1.5932529732,340.85,,
0x1c7ff6017aadb7d5204fd7898726d698fdaa63cca3d763198c06c604df6d9eca,11000093,1601959287,2020-10-06 04:41:27,0x954dc267d92b32568c23dc3404d780f7921df69d,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.00402661,1.5553183786,340.85,,
0x6bb0475590feda5d75359140cd89b29518e24af7eeff76a863f0000297faaadb,11000126,1601959616,2020-10-06 04:46:56,0xca11d10ceb098f597a0cab28117fc3465991a63c,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.2,0,77.252,0.00608902,2.3519448652,340.85,,
0x9c8c3f4888a52deaa8cffd2d9489030694e3cdebfd59270b6454a77d5c647f68,11000126,1601959616,2020-10-06 04:46:56,0x78274116c8af08ab9b3ef6a8f12cbd53ad27c309,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.0058926,2.276075676,340.85,,
0xcb78058922bf2b0c1c1f2dc215ea8e000ef46dfb5500d41a28c900762a2a7b66,11000131,1601959637,2020-10-06 04:47:17,0x1cb4831b6df1d9cb07279b93a0e101db9b2295d0,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.01050847,4.0590016222,340.85,,
0x090d426a633d556225e2fc6849f8513789c5d027a71d6bfc0591da93a8a70836,11000132,1601959643,2020-10-06 04:47:23,0xd4b18637def7bd66f7e1bee40c089f4e645bb6cf,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3,0,1158.78,0.00608902,2.3519448652,340.85,,
0x39a85a359629ea0ffd29d6ef40b2f2ad9b35e077a0a6bf10fbaf235fd582e045,11000132,1601959643,2020-10-06 04:47:23,0x645ecd4b48c5f1e8a971c3de343f9df427789cab,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,9.6467,0,3726.134342,0.00373198,1.4415145948,340.85,,
0xa8c296d1fe1dae87a8f51ba34586d0cd999df1776db8056b890f2da11d287d6e,11000139,1601959691,2020-10-06 04:48:11,0xd24d63fca31aadccee420e1cdd10d1b62f9dadbc,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.009821,3.79345946,340.85,,
0x4099d8c13641a2b70078230e0c31b427f9828075eb45727210051292a3eb6b96,11000139,1601959691,2020-10-06 04:48:11,0xb9d548bcfbb8b5984a2c0c0252f9e9db2f75b181,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.0058926,2.276075676,340.85,,
0x1f9997308fdb0dc6a4bf4fb2751582280339a4d7353302b9196b039c2f5053df,11000147,1601959776,2020-10-06 04:49:36,0xd24d63fca31aadccee420e1cdd10d1b62f9dadbc,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.006821,2.63467946,340.85,,
0x01b988caa242410ba20fdbbdbca0e37ad2e26cd3d4dbb73606aed57a1306c394,11000147,1601959776,2020-10-06 04:49:36,0xc679aa6529990c30c8b25aff5c825fed02720787,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.25,0,482.825,0.00481229,1.8587951354,340.85,,
0x5e476b942c08a6f67ee7b3cb1e1754611d042ec7f42ce8cd6b4367cc7311e1d0,11000148,1601959816,2020-10-06 04:50:16,0xcbf5693a407d42cf2c31f9c93e28e0ff2593f19c,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,7,0,2703.82,0.00441945,1.707056757,340.85,,
0xdf18a4d41ea80246607e1bf308c1137d37541271cb39a7e28b747527a3f73cbe,11000151,1601959832,2020-10-06 04:50:32,0x8a3267915820045ceb4a07ad6a93e25163562d41,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,7,0,2703.82,0.0049105,1.89672973,340.85,,
0x2ca823f5247d2f3c671c4c8c0c6ab74ff5c6f689749e9d588bae7112c5fd2b55,11000153,1601959886,2020-10-06 04:51:26,0x3e0b2a332c8c252eadbc039d27e3a53e89e85b23,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2.8,0,1081.528,0.00441945,1.707056757,340.85,,
0xb2012804d9748bb1c97e400acaf140e1b683f0cca858d7b006a4d1cc27597620,11000154,1601959892,2020-10-06 04:51:32,0xf1e8a3999e6c3bb9a518c3ef7f9bf621586a76ff,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,25,0,9656.5,0.0061389,2.371211514,340.85,,
0x443a776cc855e22665a15758194c572bd5b0f8d8b11c5d82e6676f029d67ca7d,11000157,1601959938,2020-10-06 04:52:18,0xe81deb6ead3850f9a4593acac6a57a73405e1238,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.00373198,1.4415145948,340.85,,
0xc622cb1c137a61836389442a0303ed99e73cb48c67f5d42e2f2239a73a1273da,11000160,1601959974,2020-10-06 04:52:54,0xaf63977a00d25a301c21d4ad076bc10da23f6f63,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2.54,0,981.1004,0.009821,3.79345946,340.85,,
0xab0c5da6d40cc6a77d30b15f84c0f046ebdefadc1715de6e75baa64c38355017,11000161,1601960019,2020-10-06 04:53:39,0xca11d10ceb098f597a0cab28117fc3465991a63c,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.4,0,154.504,0.00381976,1.4754204976,340.85,,
0x4a51a77d1b39f99cf21ab834458185b8f89413947beaddddbc8c8cf0bac7fea6,11000162,1601960022,2020-10-06 04:53:42,0x9e55f1678560fd2b345ac9a509df55bf732632f1,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.28,0,108.1528,0.00618723,2.3898794598,340.85,,
0xa2192352e0c20ee72325e663dffb46c58c8a901a5ff9f8eb5c6303cbe810e0b9,11000166,1601960078,2020-10-06 04:54:38,0x79a7aa693bd514f2fc4680a7354e0c3cc28bbe76,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.4,0,154.504,0.00373198,1.4415145948,340.85,,
0x6c48b12d3f46de47dbf0e24d0d409c741cb42ecdeb151b88e29b5a377d605a82,11000168,1601960093,2020-10-06 04:54:53,0x758e83c114e36a28ca1f31c4d2adb5ec7c04c578,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3,0,1158.78,0.01057255,4.083753163,340.85,,
0x2bae19dd0eb78aa363bc637c227362967fc9016c7e87a0157d6fb472a72c656f,11000168,1601960093,2020-10-06 04:54:53,0xc98ba2281f3a4e92947c351b5d0564f1dba21543,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3,0,1158.78,0.00416081,1.6071544706,340.85,,
0x78182ec0de8fc02b599c13a0fe65f6435cfe14551c8b49cb12017f8e7f33396d,11000168,1601960093,2020-10-06 04:54:53,0x6e1368c42c9cb0a51a55228bf2de2c4738e83a60,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3,0,1158.78,0.00599081,2.3140102706,340.85,,
0x7cca21a6e33fb7d219e7ac8b89e8a618f8890fb9397c8d1689cc07b48df0d233,11000168,1601960093,2020-10-06 04:54:53,0xb1c454961607269db37b36eb374b186f79d77db0,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,4,0,1545.04,0.00540155,2.086402703,340.85,,
0x0b8afa55cf589887afd216d294daf8f90d974074814da4d5081d5237f84c10bd,11000172,1601960156,2020-10-06 04:55:56,0xf4cbc19caa30e5ff0dd5b05210792210ec787194,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5.5,0,2124.43,0.019642,7.58691892,340.85,,
0x62ba89d428634c53902c8479a638cb352a89ff5f33a840f492953f7f814e0603,11000175,1601960205,2020-10-06 04:56:45,0x80dfe64014a40896ed5d73781d0c86f5ca9a41c3,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.0058926,2.276075676,340.85,,
0x385298ebc020b505c2a4ac432e015ca6e4f7861dd83f3044818bcf99a2e73f06,11000176,1601960214,2020-10-06 04:56:54,0x758e83c114e36a28ca1f31c4d2adb5ec7c04c578,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.01057255,4.083753163,340.85,,
0xa6dc3681893d999842484b629cc28fa916b6e086b985cab5bd3e4af762c9e671,11000176,1601960214,2020-10-06 04:56:54,0xca5abbbb3cc7451f21f98cd83d776ccaa8094101,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.0117852,4.552151352,340.85,,
0xc171940a89acecc821e85f924e01854d93047871efcb43057f39718359709021,11000176,1601960214,2020-10-06 04:56:54,0x95a91e9d6654fe3c1b0b81916d022f10cfd6e38b,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.00736575,2.845094595,340.85,,
0x00b6336758bac1537b88d2a8ceb3619d10d3038a59955b36a14a8415f52a6ba7,11000176,1601960214,2020-10-06 04:56:54,0x735ed02655bca15ec46491c0de4946591135459b,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3.75,0,1448.475,0.005077457,1.96121854082,340.85,,
0xbd52d727c2641e662152a216a198fc3fc34b3e1c81701a0385d32753c475614a,11000185,1601960359,2020-10-06 04:59:19,0xb412b96dbe138da98be8e475f632e1a8f0037748,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,10,0,3862.6,0.003633770143288,1.40358005554657,340.85,,
0x2ca3f51ce455662c446964b00bd0d12b926797986a8ddeea63eb16f5d610d5cf,11000190,1601960429,2020-10-06 05:00:29,0x78274116c8af08ab9b3ef6a8f12cbd53ad27c309,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.006821,2.63467946,340.85,,
0xb4c94a1c9fdd9c797c2e9e3263ae88caf89a8471b225dd3638ec52eff4b69d02,11000191,1601960437,2020-10-06 05:00:37,0x95a91e9d6654fe3c1b0b81916d022f10cfd6e38b,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.00511575,1.976009595,340.85,,
0xf317a3d9e699b9d1cb54be4383b997d257cb9cce9d5071b74bf914a43be5d0ee,11000194,1601960504,2020-10-06 05:01:44,0x92bb36972b10af6c4c07ac283e3c9d83eb53f4e4,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.003928400143288,1.51738383934657,340.85,,
0x5238318b7555dfeb8e16f872c36e3ec1be64b21e503134e9d6a1b19a38a7e20c,11000195,1601960506,2020-10-06 05:01:46,0x47a2913c57591b145509e2c242d65aa5cb575984,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.003928400143288,1.51738383934657,340.85,,
0x80581dbefaad548d6515b7582e9803b2bb6fb6376bffa7080af5a5c0dfb97945,11000198,1601960532,2020-10-06 05:02:12,0xc0487f055f12fac1120a1f51ccf062bfc5080b64,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2.5,0,965.65,0.00540155,2.086402703,340.85,,
0x86cd49764e0de3a8abba039a42aedb3a75ef774fef1fa4f077d3c9cad9fd4e20,11000199,1601960560,2020-10-06 05:02:40,0xc225133a44d041a6bea63c44cec329393fc66a75,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.0054568,2.107743568,340.85,,
0x5743b9c52bf6c93dcd31fe47531d332ff1205f4c0ce63e51d5b8c8f6eb95c7cd,11000199,1601960560,2020-10-06 05:02:40,0x8ac9db9c51e0d077a2fa432868eafd02d9142d53,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2.5,0,965.65,0.0078568,3.034767568,340.85,,
0xeefd1d9e02ecc4068201456bbf9a9184b255d0892a6b481c42b7addb31755c75,11000199,1601960560,2020-10-06 05:02:40,0xb67f1976a1e7af8972c06d03465cca14698c82b9,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.00461587,1.7829259462,340.85,,
0xd8cb16d0479f603191358066231f4eaa45d2605f1ff62127f128ce03d42cd78e,11000200,1601960569,2020-10-06 05:02:49,0x43fc364ac5a51ee6c8a44b6adb80606bbb7607d0,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.25,0,96.565,0.00461587,1.7829259462,340.85,,
0x51e07cb83d3f177ac5e4498235e44f7e6bfeb5956d73e25e00b44a002be4d5ff,11000200,1601960569,2020-10-06 05:02:49,0xd4b18637def7bd66f7e1bee40c089f4e645bb6cf,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.00320587,1.2382993462,340.85,,
0x5923ed8426df96df0defa3bcabd257317867f5bf5a53f7c6d86a6acf2d408c63,11000201,1601960597,2020-10-06 05:03:17,0x8e9ad3a0233c6d050dc87f37c07e40125ecfb0bd,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.004419450143288,1.70705681234657,340.85,,
0xe327c04ed9f41a6231f166ffe60bb866f3da35f7100bc862a65c5b9045abc488,11000202,1601960599,2020-10-06 05:03:19,0x6f96c2139662c44eb5b0706957aa0dc099d4ef4e,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.25,0,96.565,0.00461587,1.7829259462,340.85,,
0x2ad35bbc6a7812538d0e656cb26bc5ff732804ebf072ec724b2f667dc165da96,11000203,1601960604,2020-10-06 05:03:24,0xb5c7abe03082b2dfecb1e6284af554a441e6f477,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,6,0,2317.56,0.00525217,2.0287031842,340.85,,
0x345108920a71214e3ba1779369235cb5a8fafbae9d8c2ed0becf7b9c767710b8,11000204,1601960620,2020-10-06 05:03:40,0xe2f43a692381ffff5b6f07f76674f89a56d9cd2f,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3.5,0,1351.91,0.00461587,1.7829259462,340.85,,
0x999357f2288617b5954d70fc38419e505d89b3fae664e41ee039f11c0501a055,11000205,1601960628,2020-10-06 05:03:48,0xeda1362fa8a88e83b616aa43c842de27b86f64b0,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00461587,1.7829259462,340.85,,
0x426d6bd988ed8dab0007d3dfd4b0535bcad01543f55d8b8e14b537522266cf08,11000206,1601960653,2020-10-06 05:04:13,0x735ed02655bca15ec46491c0de4946591135459b,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3.25,0,1255.345,0.003526457,1.36212928082,340.85,,
0x3d44dc3c40c34792946c69eee526b53fc9c6d72051204842e479abba110c78b5,11000207,1601960663,2020-10-06 05:04:23,0xb412b96dbe138da98be8e475f632e1a8f0037748,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,10,0,3862.6,0.002728400099518,1.05387182243997,340.85,,
0x5427afb976f98baacf3b66b4c7806c98d209ac02ab12f5b1fb9bfb15bd8e9854,11000208,1601960664,2020-10-06 05:04:24,0x2e32935bfd5b2718f99bc8fdf8b37c16811f7d97,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.0034105,1.31733973,340.85,,
0x905ec8d74210623f3868d49b1fed719b5423187d7eaaf611a5328d9afd92aa9b,11000210,1601960675,2020-10-06 05:04:35,0x71fe41c174277d4f6d52bfb10b7ce8cb55bad9fe,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.75,0,289.695,0.00320587,1.2382993462,340.85,,
0xabcda6d7d3feaa19507ed54f3b1a472c4696057fd1170980b5e8e6c609c445bc,11000210,1601960675,2020-10-06 05:04:35,0x033c915a91b147854b3593f7a4d2e88eba955818,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.3,0,115.878,0.00461587,1.7829259462,340.85,,
0xbeb907ae7a21ab179f59851b7d809126aac141f831dd6fe18960534efa1629e7,11000210,1601960675,2020-10-06 05:04:35,0x3b1c044bc0b40dcd0ac0ab8bcce8c9bedf30a68a,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,14.1,0,5446.266,0.00441945,1.707056757,340.85,,
0x9b17104facf11d9e57b3b3cbad7a3aff4f6cf1b54696cdb60c6e845bd7c79a82,11000213,1601960763,2020-10-06 05:06:03,0xa232e7cdd1ac746a493480860ffe7ad8c7348ba3,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.3,0,502.138,0.005892600143288,2.27607573134657,340.85,,
0x76019b12e036f88c40f4c85e0348db097771b1be16876f222848401800aff4cc,11000213,1601960763,2020-10-06 05:06:03,0x46f3c1dc025e95d2d57bccc82085d59aa9eb796f,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.15,0,57.939,0.00441945,1.707056757,340.85,,
0xa24bc964f9e27e35419513cfe5984e3043f8952690c7d5b99f974eb5a66fb4b3,11000213,1601960763,2020-10-06 05:06:03,0x168a7ed63aa0219365b174a94ac24384c8b53416,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,4,0,1545.04,0.00441945,1.707056757,340.85,,
0x4becf8ebb443962bf41ab5bad0c2e9134a3cafbc7d29145728efb9e9d82dd3c1,11000216,1601960788,2020-10-06 05:06:28,0x0af79d1c8860c9acb33f9fbea24c33491d014759,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.00991921,3.8313940546,340.85,,
0x05e43b292f67004e4c13f8f623962c8101c0b795f816896e4d381b89ddb02602,11000217,1601960809,2020-10-06 05:06:49,0x444fccca4321238615847fc0159ba8b2a46d2962,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.2,0,77.252,0.01001742,3.8693286492,340.85,,
0x29688eed902f5d2f60beac17737ee7a7c0ada95be3392ace8a032f9a49325aca,11000217,1601960809,2020-10-06 05:06:49,0x645ecd4b48c5f1e8a971c3de343f9df427789cab,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,10.5,0,4055.73,0.0061389,2.371211514,340.85,,
0xe8236b4360ff4895fa503de310bf65a6144367d5e46b9d7d410ebdd42c87cf20,11000221,1601960910,2020-10-06 05:08:30,0x6a44ab17052099bd776b736f1b117183c1540e92,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00313766,1.2119525516,340.85,,
0x6dcbfa5b81e2711a3f46803055447378b00465093a3bfd6d30a0c40a0044ec86,11000222,1601960918,2020-10-06 05:08:38,0x9559f8e10561eac0c1917819b2b409b6b729f2eb,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.1,0,38.626,0.01581181,6.1074697306,340.85,,
0x9202f274f3dfe8a55c2fc633cd046b301f0839525985e32a484b2baf75e35acf,11000223,1601960926,2020-10-06 05:08:46,0xa6ed98c6223d109df29c411946093d4a071aec69,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.41,0,544.6266,0.00432124,1.6691221624,340.85,,
0x2abbc60b871454aec2f051fa23ef7c941fb74b03aff623e6ebd71afda94c3bce,11000224,1601960949,2020-10-06 05:09:09,0x033c915a91b147854b3593f7a4d2e88eba955818,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.3,0,115.878,0.00313766,1.2119525516,340.85,,
0x42f33db6709a1d769f4d0f1d05df3fd7f764b78cbfe419255a0749925125089b,11000224,1601960949,2020-10-06 05:09:09,0x2b0e1d464d4ea1bf5d6fb73ab06e7c1e4f34b146,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3.25,0,1255.345,0.00300124,1.1592589624,340.85,,
0x300d71e4475b34b3e03252ec96b47dbb2fd5b6596ac00d8cd30deeb83e5a5e39,11000224,1601960949,2020-10-06 05:09:09,0x61c2ef52beb76c3165068d469f4bde8646bf4ffa,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00432124,1.6691221624,340.85,,
0x0f4f62630246314d93a99ed46068ab6e64db0b1e02be65e14966c9d7a2ada7e0,11000225,1601960961,2020-10-06 05:09:21,0xca5abbbb3cc7451f21f98cd83d776ccaa8094101,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,14,0,5407.64,0.0047747,1.844275622,340.85,,
0x247ca970b89259704afce22bb6633f14c1a1472b90292c96040f0de77d9030f0,11000225,1601960961,2020-10-06 05:09:21,0xa362a109f99abf384c471c81540ad31ce865963a,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.28,0,108.1528,0.004227940647315,1.63308435443189,340.85,,
0xc680a267cac4283ae6d16fc792f9b9c131dd33b44244b86be1c5d45e7a77f449,11000230,1601961051,2020-10-06 05:10:51,0xc61288821b4722ce29249f0ba03b633f0be46a5a,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.5,0,579.39,0.01099952,4.2486745952,340.85,,
0x81865416483a9a92d15ea67797101ac40b16222f98974a4883debd9cf6fad464,11000233,1601961104,2020-10-06 05:11:44,0x205b7b1daee38c4744c6f0b782e27bca286c23db,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.00461587,1.7829259462,340.85,,
0x5b97ae6c7d71102fd609cb5ed5ea09cdf5cc07747addb7e338d52b2090ea5272,11000233,1601961104,2020-10-06 05:11:44,0x43fc364ac5a51ee6c8a44b6adb80606bbb7607d0,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.75,0,675.955,0.00320587,1.2382993462,340.85,,
0xfcafec257d7773a576cfaa5d01b5d884635db20744bb1756abf97fc940f48952,11000234,1601961105,2020-10-06 05:11:45,0xb1776c152080228214c2e84e39a93311ff3c03c1,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2.5,0,965.65,0.00511575,1.976009595,340.85,,
0xa8c30e0e3428da7979632c788668dee96cfd2ac3b0ea7d06da6e1e0e875bd123,11000235,1601961132,2020-10-06 05:12:12,0x9559f8e10561eac0c1917819b2b409b6b729f2eb,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.1,0,38.626,0.00320587,1.2382993462,340.85,,
0xa9ea255e28995e009d4b91a7b2b31ec81cf74357a31d7911609374c9d3096522,11000236,1601961136,2020-10-06 05:12:16,0x4946dc7593e082c0777878ab8999c7f3d35e5e0c,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,10,0,3862.6,0.00457007,1.7652352382,340.85,,
0xdc0db3653f195748c9306f60e6a6ab26c11cd396276b42b382e5682d112cebba,11000236,1601961136,2020-10-06 05:12:16,0xae11e1c23405a125819561c79cfc25f1298d223c,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00461587,1.7829259462,340.85,,
0x65fc5584777b74b243a0c5fba436440a0f5582e6fb40f523042decbb1786d39a,11000237,1601961150,2020-10-06 05:12:30,0x8898f4ac8c4da9b081826128622eb24a97dde6f9,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.00461587,1.7829259462,340.85,,
0x301762c2c76f0e3223828c7bc4fb8ce306f3bf2657985b95dc52ce1f12ab973a,11000238,1601961163,2020-10-06 05:12:43,0xb8f7e8151372667084cdf57e5e07c4f4dd598602,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.00461587,1.7829259462,340.85,,
0xfa78494769286a8fa749b1932b7be3214153306ff31d497c61b4aeadec4080bc,11000238,1601961163,2020-10-06 05:12:43,0x83bf1a915e97b3dd2ab24ce25e687027f0901f1d,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.1,0,38.626,0.004311419,1.66532870294,340.85,,
0x0c6f4f33ff7ddde8ac55b1319385779f02d7ea6cb7ba8f476b19636c358e333d,11000239,1601961187,2020-10-06 05:13:07,0xaf7a51bb09eab5488871da028a017ef1bfd3cd0d,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2.5,0,965.65,0.005077457,1.96121854082,340.85,,
0xe1bda81b9356f21b09d5c922f1d53200c0a204c41d162f08eb9ca2353f80c7fb,11000240,1601961197,2020-10-06 05:13:17,0x4e30d27bad41d8894d70af8020e5f1df9f6e9d82,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,8.85,0,3418.401,0.00510692,1.9725989192,340.85,,
